,Distance,EntityID,ReferenceID,UCRGroup,Class,Latitude,Longitude,GeoHash,DateTime,AgencyID,Agency,EventRecord
EVE1409297593594710364:3236532450,1.56,EVE1409297593594710364:3236532450,AVCC-2015-00000207,10,10,32.299952489788716,-106.75347971021128,9tspfb02,2015-01-04 12:53:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000207', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '11XX BRANSON AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75347971021128', 'YCoordinate': '32.299952489788716', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-04 12:53:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.56', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE17160097435922606361:3236532608,4.62,EVE17160097435922606361:3236532608,AVCC-2015-00000198,10,10,32.33732488978872,-106.78225721021128,9tspfngd,2015-01-04 07:27:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000198', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '3XX THREE CROSSES AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.78225721021128', 'YCoordinate': '32.33732488978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-04 07:27:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '4.62', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE12485238239965564655:3236532604,1.91,EVE12485238239965564655:3236532604,AVCC-2015-00000196,10,10,32.29303828978872,-106.77140511021128,9tspdqg2,2015-01-04 04:09:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000196', 'Crime': 'BREAKING AND ENTERING', 'AddressOfCrime': '19XX S VALLEY DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.77140511021128', 'YCoordinate': '32.29303828978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-04 04:09:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.91', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE6226835773749099397:3236532602,3.70,EVE6226835773749099397:3236532602,AVCC-2015-00000194,10,10,32.33144848978872,-106.75720461021129,9tspftvb,2015-01-04 03:57:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000194', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '16XX SPRUCE AVE #46, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75720461021129', 'YCoordinate': '32.33144848978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-04 03:57:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.70', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE13198438449588476543:3236532626,0.87,EVE13198438449588476543:3236532626,AVCC-2015-00000189,10,10,32.28351768978872,-106.75709691021129,9tspdtjc,2015-01-04 01:42:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000189', 'Crime': 'NON-RESIDENTIAL BURGLARY', 'LocationType': 'Bar/Night Club/Country Club', 'AddressOfCrime': '2XX E UNION AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75709691021129', 'YCoordinate': '32.28351768978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-04 01:42:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '0.87', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE16233697836505929915:3236532599,0.87,EVE16233697836505929915:3236532599,AVCC-2015-00000192,17,17,32.28351768978872,-106.75709691021129,9tspdtjc,2015-01-03 22:30:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000192', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': '2XX E UNION AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75709691021129', 'YCoordinate': '32.28351768978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 22:30:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '0.87', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE7752968142548622514:3236526653,0.68,EVE7752968142548622514:3236526653,AVCC-2015-00000072,10,10,32.27215351089328,-106.75119908623813,9tspdffn,2015-01-03 20:15:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000072', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'Commercial/Office Building', 'AddressOfCrime': '9XX SAN FRANCISCO ST, LAS CRUCES, NM 88001', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75119908623813', 'YCoordinate': '32.27215351089328', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 20:15:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '0.68', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE1619396496873841670:3236531416,18.05,EVE1619396496873841670:3236531416,AVCC-2015-00000182,24,24,32.497482492238234,-106.91312143682084,9tgbz5up,2015-01-03 14:30:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00000182', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '7XX HURT RD, RADIUM SPRINGS, NM 88054', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.91312143682084', 'YCoordinate': '32.497482492238234', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 14:30:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.05', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE845426222085054153:3236526677,10.31,EVE845426222085054153:3236526677,AVCC-2015-00000068,16,16,32.41989754002429,-106.68409891538707,9tu0kmg5,2015-01-03 14:14:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '16', 'Class': 'Motor Vehicle Theft', 'IRNumber': 'AVCC-2015-00000068', 'Crime': '(ATT) AUTO THEFT', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '75XX MITCHELL CIR, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.68409891538707', 'YCoordinate': '32.41989754002429', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 14:14:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.31', 'label': 'Motor Vehicle Theft'}}, 'CustomHtml': ''}"
EVE10030981247984112252:3236530310,3.34,EVE10030981247984112252:3236530310,AVCC-2015-00001110,10,10,32.323133889788714,-106.76677431021129,9tspfknz,2015-01-03 12:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00001110', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '7XX N TORNILLO ST, LAS CRUCES, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76677431021129', 'YCoordinate': '32.323133889788714', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 12:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.34', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE16751037637226236284:3236532641,2.63,EVE16751037637226236284:3236532641,AVCC-2015-00000135,17,17,32.31050848978872,-106.76868051021128,9tspf3vq,2015-01-03 02:25:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000135', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': 'Graham Central Station, 5XX S MAIN ST, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76868051021128', 'YCoordinate': '32.31050848978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 02:25:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.63', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE6390624080632094687:3236526636,10.42,EVE6390624080632094687:3236526636,AVCC-2015-00000057,9,9,32.40571909533972,-106.6457925478793,9tu0m5qb,2015-01-03 01:35:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000057', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '52XX ISAACKS AVE, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6457925478793', 'YCoordinate': '32.40571909533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-03 01:35:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.42', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE2042611020902118554:3236532462,4.30,EVE2042611020902118554:3236532462,AVCC-2015-00000230,10,10,32.33844658978872,-106.76540821021128,9tspfrpc,2015-01-02 22:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000230', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '21XX DESERT DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76540821021128', 'YCoordinate': '32.33844658978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 22:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '4.30', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE8359135846000462380:3236526645,12.08,EVE8359135846000462380:3236526645,AVCC-2015-00000045,10,10,32.123195624945964,-106.64953008388693,9tsntpu5,2015-01-02 15:26:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000045', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX MCCRIMON ST, VADO, NM 88072', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.64953008388693', 'YCoordinate': '32.123195624945964', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 15:26:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '12.08', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE8309140827110966490:3236531274,2.45,EVE8309140827110966490:3236531274,AVCC-2015-00000094,10,10,32.312610289788715,-106.75721211021128,9tspfdmf,2015-01-02 14:47:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000094', 'Crime': 'NON-RESIDENTIAL BURGLARY', 'AddressOfCrime': '7XX S SOLANO DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75721211021128', 'YCoordinate': '32.312610289788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 14:47:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.45', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE10080483062467630778:3236526643,20.21,EVE10080483062467630778:3236526643,AVCC-2015-00000043,13,13,32.0106289233929,-106.6060214082223,9tsnn57g,2015-01-02 13:59:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '13', 'Class': 'Fraud / Forgery', 'IRNumber': 'AVCC-2015-00000043', 'Crime': 'FORGERY', 'LocationType': 'Governemnt Building or Property', 'AddressOfCrime': '@DASO Anthony Sub Station, ANTHONY, NM, 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6060214082223', 'YCoordinate': '32.0106289233929', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 13:59:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '20.21', 'label': 'Fraud / Forgery'}}, 'CustomHtml': ''}"
EVE13557622583777671640:3236526641,9.84,EVE13557622583777671640:3236526641,AVCC-2015-00000041,24,24,32.40075159223823,-106.65530763682084,9tu0kfru,2015-01-02 13:33:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00000041', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '50XX BALSAM RD, LAS CRUCES, NM 88011', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.65530763682084', 'YCoordinate': '32.40075159223823', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 13:33:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '9.84', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE3124770076151947403:3236526640,16.59,EVE3124770076151947403:3236526640,AVCC-2015-00000040,12,12,32.04655738648257,-106.67246920561364,9tsnk9gk,2015-01-02 12:32:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00000040', 'Crime': 'ALL OTHER LARCENIES', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '17XX RANCH RD ( S HIGHWAY, CHAMBERINO, NM 88027', 'Accuracy': 'Street', 'TCoordinate': '0.0', 'XCoordinate': '-106.67246920561364', 'YCoordinate': '32.04655738648257', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 12:32:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '16.59', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE14557332490236371963:3236526950,3.97,EVE14557332490236371963:3236526950,AVCC-2015-00000035,13,13,32.30428943819202,-106.80409352907088,9tspc8gd,2015-01-02 09:36:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '13', 'Class': 'Fraud / Forgery', 'IRNumber': 'AVCC-2015-00000035', 'Crime': 'FRAUD $500 TO $2500', 'LocationType': 'Jail/Prison', 'AddressOfCrime': 'DONA ANA COUNTY DETENTION CENTER, 18XX COPPER, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80409352907088', 'YCoordinate': '32.30428943819202', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 09:36:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.97', 'label': 'Fraud / Forgery'}}, 'CustomHtml': ''}"
EVE10464541358817494169:3236526947,5.62,EVE10464541358817494169:3236526947,AVCC-2015-00000033,24,24,32.20078212908417,-106.71718594290229,9tsp5tfz,2015-01-02 07:47:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00000033', 'Crime': 'CRIM. DAMAGE TO PROP. >$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '85XX S MAIN ST, LAS CRUCES, NM 88001', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.71718594290229', 'YCoordinate': '32.20078212908417', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-02 07:47:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '5.62', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE8732157746387715815:3236526965,18.39,EVE8732157746387715815:3236526965,AVCC-2015-00000026,10,10,32.04173932494596,-106.60084928388693,9tsnq1p8,2015-01-01 22:27:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000026', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '27XX ANTHONY DR, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60084928388693', 'YCoordinate': '32.04173932494596', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 22:27:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.39', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE14383898132910359510:3236526964,10.32,EVE14383898132910359510:3236526964,AVCC-2015-00000025,22,22,32.42154621575415,-106.68974499705004,9tu0knnv,2015-01-01 21:31:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '22', 'Class': 'Disorderly Conduct', 'IRNumber': 'AVCC-2015-00000025', 'Crime': 'DISTURBANCE', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '76XX ONYX CIR, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.68974499705004', 'YCoordinate': '32.42154621575415', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 21:31:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.32', 'label': 'Disorderly Conduct'}}, 'CustomHtml': ''}"
EVE1151016367583892274:3236526955,6.38,EVE1151016367583892274:3236526955,AVCC-2015-00000021,12,12,32.35422200042563,-106.80663857995722,9tu019cv,2015-01-01 20:52:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00000021', 'Crime': 'ALL OTHER LARCENIES FEL/FIREARM', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '7XX SAN YSIDRO RD, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80663857995722', 'YCoordinate': '32.35422200042563', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 20:52:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '6.38', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE13945984870398697379:3236526957,5.30,EVE13945984870398697379:3236526957,AVCC-2015-00000022,9,9,32.34113659533972,-106.79656014787929,9tspcz90,2015-01-01 20:00:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000022', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '28XX DONA ANA RD, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.79656014787929', 'YCoordinate': '32.34113659533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 20:00:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '5.30', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE5058624985973834014:3236531337,2.70,EVE5058624985973834014:3236531337,AVCC-2015-00000047,17,17,32.317846689788716,-106.73594731021129,9tspg5m3,2015-01-01 19:04:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000047', 'Crime': 'AUTO BURGLARY', 'AddressOfCrime': '7XX S TELSHOR BLVD, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73594731021129', 'YCoordinate': '32.317846689788716', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 19:04:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.70', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE18402453899660098846:3236526928,1.19,EVE18402453899660098846:3236526928,AVCC-2015-00000018,19,19,32.293494863672485,-106.7317364391999,9tspeqb7,2015-01-01 17:53:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00000018', 'Crime': 'DWI; Impairment', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'E UNIVERSITY AVE/CITIZENS PL, LAS CRUCES, NM, 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.7317364391999', 'YCoordinate': '32.293494863672485', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 17:53:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.19', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE7752967043036994274:3236531357,2.83,EVE7752967043036994274:3236531357,AVCC-2015-00000072,17,17,32.31238058978872,-106.77138211021128,9tspf673,2015-01-01 15:30:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000072', 'Crime': 'AUTO BURGLARY', 'AddressOfCrime': '5XX S MAIN ST, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.77138211021128', 'YCoordinate': '32.31238058978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-01 15:30:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.83', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE9845130472708115836:3236527584,27.17,EVE9845130472708115836:3236527584,AVCC-2015-00000373,10,10,32.024916510893284,-106.38860488623814,9tsq5jfn,2015-01-14 19:56:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000373', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '5XX PASEO REAL DR, CHAPARRAL, NM 88081', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.38860488623814', 'YCoordinate': '32.024916510893284', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-14 19:56:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '27.17', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
